,customer_unique_id,Number of Reviews,Average Review Ratings,satprediction
9882,C10165,1,5.0, Satisfied
9883,C10166,1,4.0, Satisfied
9884,C10167,1,4.0, Satisfied
9885,C10168,1,5.0, Satisfied
9886,C10169,2,5.0, Satisfied
9887,C10170,1,3.0,Unsatisfied
9888,C10171,1,5.0, Satisfied
9889,C10172,1,5.0, Satisfied
9890,C10173,1,5.0, Satisfied
9891,C10174,1,5.0, Satisfied
9892,C10175,1,5.0, Satisfied
9893,C10176,1,1.0,Unsatisfied
9894,C10177,2,5.0, Satisfied
9895,C10178,1,5.0, Satisfied
9896,C10179,1,5.0, Satisfied
9897,C10180,1,1.0,Unsatisfied
9898,C10181,1,3.0,Unsatisfied
9899,C10182,1,1.0,Unsatisfied
9900,C10183,2,5.0, Satisfied
9901,C10184,1,5.0, Satisfied
9902,C10185,1,5.0, Satisfied
9903,C10186,1,4.0, Satisfied
9904,C10187,1,5.0, Satisfied
9905,C10189,1,1.0,Unsatisfied
9906,C10190,1,2.0,Unsatisfied
9907,C10191,1,5.0, Satisfied
9908,C10192,1,5.0, Satisfied
9909,C10193,2,1.0,Unsatisfied
9910,C10194,1,5.0, Satisfied
9911,C10195,1,3.0,Unsatisfied
9912,C10196,1,4.0, Satisfied
9913,C10197,4,4.0, Satisfied
9914,C10198,1,5.0, Satisfied
9915,C10199,1,5.0, Satisfied
9916,C10200,1,5.0, Satisfied
9917,C10201,1,4.0, Satisfied
9918,C10202,1,5.0, Satisfied
9919,C10203,1,4.0, Satisfied
9920,C10204,1,5.0, Satisfied
9921,C10205,1,5.0, Satisfied
9922,C10206,1,1.0,Unsatisfied
9923,C10207,1,5.0, Satisfied
9924,C10208,1,1.0,Unsatisfied
9925,C10209,2,5.0, Satisfied
9926,C10210,1,4.0, Satisfied
9927,C10211,1,3.0,Unsatisfied
9928,C10212,1,4.0, Satisfied
9929,C10213,1,5.0, Satisfied
9930,C10214,1,3.0,Unsatisfied
9931,C10215,1,1.0,Unsatisfied
9932,C10216,1,5.0, Satisfied
9933,C10217,1,5.0, Satisfied
9934,C10218,1,5.0, Satisfied
9935,C10219,1,5.0, Satisfied
9936,C10220,1,5.0, Satisfied
9937,C10221,1,1.0,Unsatisfied
9938,C10222,1,5.0, Satisfied
9939,C10223,1,1.0,Unsatisfied
9940,C10224,1,5.0, Satisfied
9941,C10225,1,5.0, Satisfied
9942,C10227,1,5.0, Satisfied
9943,C10228,1,5.0, Satisfied
9944,C10229,1,5.0, Satisfied
9945,C10230,1,5.0, Satisfied
9946,C10231,1,5.0, Satisfied
9947,C10232,1,5.0, Satisfied
9948,C10233,1,5.0, Satisfied
9949,C10234,2,5.0, Satisfied
9950,C10235,2,5.0, Satisfied
9951,C10236,1,5.0, Satisfied
9952,C10237,1,3.0,Unsatisfied
9953,C10238,1,1.0,Unsatisfied
9954,C10239,1,4.0, Satisfied
9955,C10241,1,5.0, Satisfied
9956,C10242,1,5.0, Satisfied
9957,C10243,1,1.0,Unsatisfied
9958,C10244,1,4.0, Satisfied
9959,C10245,1,3.0,Unsatisfied
9960,C10246,1,4.0, Satisfied
9961,C10247,1,2.0,Unsatisfied
9962,C10248,1,5.0, Satisfied
9963,C10249,1,5.0, Satisfied
9964,C10250,1,5.0, Satisfied
9965,C10251,1,5.0, Satisfied
9966,C10252,3,5.0, Satisfied
9967,C10253,1,5.0, Satisfied
9968,C10254,1,5.0, Satisfied
9969,C10255,2,5.0, Satisfied
9970,C10256,1,5.0, Satisfied
9971,C10257,1,5.0, Satisfied
9972,C10258,1,5.0, Satisfied
9973,C10259,1,5.0, Satisfied
9974,C10260,1,5.0, Satisfied
9975,C10262,1,5.0, Satisfied
9976,C10263,1,3.0,Unsatisfied
9977,C10264,1,5.0, Satisfied
9978,C10265,1,4.0, Satisfied
9979,C10266,1,4.0, Satisfied
9980,C10267,1,4.0, Satisfied
9981,C10268,1,5.0, Satisfied
9982,C10270,1,5.0, Satisfied
9983,C10271,1,5.0, Satisfied
9984,C10272,1,1.0,Unsatisfied
9985,C10273,1,5.0, Satisfied
9986,C10274,1,5.0, Satisfied
9987,C10275,1,5.0, Satisfied
9988,C10277,1,5.0, Satisfied
9989,C10278,1,4.0, Satisfied
9990,C10279,2,4.0, Satisfied
9991,C10280,1,3.0,Unsatisfied
9992,C10281,1,5.0, Satisfied
9993,C10282,1,5.0, Satisfied
9994,C10283,1,5.0, Satisfied
9995,C10284,3,3.6666666666666665, Satisfied
9996,C10285,1,5.0, Satisfied
9997,C10286,1,2.0,Unsatisfied
9998,C10287,1,4.0, Satisfied
9999,C10288,1,1.0,Unsatisfied
10000,C10289,2,3.0,Unsatisfied
10001,C10290,1,5.0, Satisfied
10002,C10291,1,5.0, Satisfied
10003,C10292,1,5.0, Satisfied
10004,C10293,2,5.0, Satisfied
10005,C10294,1,5.0, Satisfied
10006,C10295,1,1.0,Unsatisfied
10007,C10296,1,5.0, Satisfied
10008,C10297,2,3.0,Unsatisfied
10009,C10298,1,5.0, Satisfied
10010,C10299,1,2.0,Unsatisfied
10011,C10300,1,5.0, Satisfied
10012,C10301,1,5.0, Satisfied
10013,C10302,1,5.0, Satisfied
10014,C10303,1,5.0, Satisfied
10015,C10304,1,3.0,Unsatisfied
10016,C10305,1,1.0,Unsatisfied
10017,C10306,1,5.0, Satisfied
10018,C10307,1,4.0, Satisfied
10019,C10308,1,5.0, Satisfied
10020,C10309,1,3.0,Unsatisfied
10021,C10310,1,5.0, Satisfied
10022,C10311,1,5.0, Satisfied
10023,C10312,1,4.0, Satisfied
10024,C10313,1,2.0,Unsatisfied
10025,C10314,2,5.0, Satisfied
10026,C10315,2,5.0, Satisfied
10027,C10316,2,5.0, Satisfied
10028,C10317,1,5.0, Satisfied
10029,C10318,1,5.0, Satisfied
10030,C10319,2,4.0, Satisfied
10031,C10320,1,5.0, Satisfied
10032,C10322,1,5.0, Satisfied
10033,C10323,1,5.0, Satisfied
10034,C10324,1,1.0,Unsatisfied
10035,C10325,1,4.0, Satisfied
10036,C10326,1,4.0, Satisfied
10037,C10327,1,5.0, Satisfied
10038,C10328,1,5.0, Satisfied
10039,C10329,1,1.0,Unsatisfied
10040,C10330,1,5.0, Satisfied
10041,C10331,2,1.0,Unsatisfied
10042,C10332,1,5.0, Satisfied
10043,C10333,1,4.0, Satisfied
10044,C10334,1,5.0, Satisfied
10045,C10336,1,5.0, Satisfied
10046,C10338,1,5.0, Satisfied
10047,C10339,1,5.0, Satisfied
10048,C10340,3,5.0, Satisfied
10049,C10341,1,5.0, Satisfied
10050,C10342,1,4.0, Satisfied
10051,C10343,1,3.0,Unsatisfied
10052,C10344,1,5.0, Satisfied
10053,C10345,1,5.0, Satisfied
10054,C10346,1,5.0, Satisfied
10055,C10348,1,4.0, Satisfied
10056,C10349,1,5.0, Satisfied
10057,C10350,1,5.0, Satisfied
10058,C10351,1,5.0, Satisfied
10059,C10352,3,5.0, Satisfied
10060,C10353,1,5.0, Satisfied
10061,C10354,1,4.0, Satisfied
10062,C10355,4,1.0,Unsatisfied
10063,C10356,1,5.0, Satisfied
10064,C10357,1,4.0, Satisfied
10065,C10358,1,4.0, Satisfied
10066,C10359,1,5.0, Satisfied
10067,C10360,1,5.0, Satisfied
10068,C10361,1,5.0, Satisfied
10069,C10362,1,5.0, Satisfied
10070,C10364,1,1.0,Unsatisfied
10071,C10365,1,5.0, Satisfied
10072,C10366,1,5.0, Satisfied
10073,C10367,1,5.0, Satisfied
10074,C10368,2,5.0, Satisfied
10075,C10369,1,5.0, Satisfied
10076,C10370,1,3.0,Unsatisfied
10077,C10371,1,5.0, Satisfied
10078,C10372,1,1.0,Unsatisfied
10079,C10373,1,5.0, Satisfied
10080,C10374,2,4.0, Satisfied
10081,C10375,1,3.0,Unsatisfied
10082,C10376,2,5.0, Satisfied
10083,C10377,1,4.0, Satisfied
10084,C10378,1,4.0, Satisfied
10085,C10379,1,2.0,Unsatisfied
10086,C10380,1,3.0,Unsatisfied
10087,C10381,2,5.0, Satisfied
10088,C10382,1,5.0, Satisfied
10089,C10383,1,5.0, Satisfied
10090,C10384,1,5.0, Satisfied
10091,C10385,1,4.0, Satisfied
10092,C10386,1,4.0, Satisfied
10093,C10387,1,4.0, Satisfied
10094,C10388,1,5.0, Satisfied
10095,C10389,2,1.0,Unsatisfied
10096,C10390,1,5.0, Satisfied
10097,C10391,1,4.0, Satisfied
10098,C10392,1,5.0, Satisfied
10099,C10393,1,3.0,Unsatisfied
10100,C10395,1,5.0, Satisfied
10101,C10396,1,5.0, Satisfied
10102,C10397,1,5.0, Satisfied
10103,C10398,1,4.0, Satisfied
10104,C10399,1,4.0, Satisfied
10105,C10400,2,5.0, Satisfied
10106,C10401,1,5.0, Satisfied
10107,C10402,1,5.0, Satisfied
10108,C10403,1,5.0, Satisfied
10109,C10405,1,5.0, Satisfied
10110,C10406,1,5.0, Satisfied
10111,C10407,1,5.0, Satisfied
10112,C10408,1,5.0, Satisfied
10113,C10409,1,4.0, Satisfied
10114,C10410,2,5.0, Satisfied
10115,C10411,1,5.0, Satisfied
10116,C10412,1,5.0, Satisfied
10117,C10413,1,5.0, Satisfied
10118,C10414,1,5.0, Satisfied
10119,C10415,1,5.0, Satisfied
10120,C10416,2,5.0, Satisfied
10121,C10417,1,5.0, Satisfied
10122,C10418,1,5.0, Satisfied
10123,C10419,1,5.0, Satisfied
10124,C10420,1,3.0,Unsatisfied
10125,C10421,1,5.0, Satisfied
10126,C10422,6,4.0, Satisfied
10127,C10423,1,5.0, Satisfied
10128,C10424,1,5.0, Satisfied
10129,C10425,1,3.0,Unsatisfied
10130,C10426,2,4.0, Satisfied
10131,C10427,1,5.0, Satisfied
10132,C10428,1,5.0, Satisfied
10133,C10429,1,5.0, Satisfied
10134,C10430,1,5.0, Satisfied
10135,C10431,3,3.0,Unsatisfied
10136,C10432,2,5.0, Satisfied
10137,C10433,1,5.0, Satisfied
10138,C10434,1,5.0, Satisfied
10139,C10435,1,5.0, Satisfied
10140,C10436,1,5.0, Satisfied
10141,C10437,3,2.0,Unsatisfied
10142,C10438,1,4.0, Satisfied
10143,C10439,1,4.0, Satisfied
10144,C10440,1,5.0, Satisfied
10145,C10441,1,4.0, Satisfied
10146,C10442,1,5.0, Satisfied
10147,C10443,1,5.0, Satisfied
10148,C10444,1,2.0,Unsatisfied
10149,C10445,1,5.0, Satisfied
10150,C10446,1,4.0, Satisfied
10151,C10447,1,5.0, Satisfied
10152,C10448,1,3.0,Unsatisfied
10153,C10449,1,5.0, Satisfied
10154,C10450,2,2.0,Unsatisfied
10155,C10451,1,4.0, Satisfied
10156,C10452,1,4.0, Satisfied
10157,C10453,1,5.0, Satisfied
10158,C10454,1,4.0, Satisfied
10159,C10456,1,5.0, Satisfied
10160,C10457,1,1.0,Unsatisfied
10161,C10458,1,5.0, Satisfied
10162,C10459,2,5.0, Satisfied
10163,C10460,1,1.0,Unsatisfied
10164,C10461,1,1.0,Unsatisfied
10165,C10462,1,4.0, Satisfied
10166,C10463,1,4.0, Satisfied
10167,C10464,1,4.0, Satisfied
10168,C10465,1,5.0, Satisfied
10169,C10466,1,5.0, Satisfied
10170,C10467,1,5.0, Satisfied
10171,C10468,1,4.0, Satisfied
10172,C10469,1,3.0,Unsatisfied
10173,C10470,1,5.0, Satisfied
10174,C10471,1,4.0, Satisfied
10175,C10472,1,5.0, Satisfied
10176,C10473,1,5.0, Satisfied
10177,C10474,1,4.0, Satisfied
10178,C10475,1,4.0, Satisfied
10179,C10476,1,5.0, Satisfied
10180,C10478,2,1.0,Unsatisfied
10181,C10479,1,1.0,Unsatisfied
10182,C10480,2,5.0, Satisfied
10183,C10481,2,1.0,Unsatisfied
10184,C10482,1,4.0, Satisfied
10185,C10483,1,4.0, Satisfied
10186,C10484,1,5.0, Satisfied
10187,C10485,1,5.0, Satisfied
10188,C10486,1,5.0, Satisfied
10189,C10487,1,4.0, Satisfied
10190,C10488,1,5.0, Satisfied
10191,C10489,1,5.0, Satisfied
10192,C10491,1,2.0,Unsatisfied
10193,C10492,1,5.0, Satisfied
10194,C10493,2,4.0, Satisfied
10195,C10494,2,4.0, Satisfied
10196,C10495,2,4.0, Satisfied
10197,C10496,1,4.0, Satisfied
10198,C10497,1,5.0, Satisfied
10199,C10498,3,3.0,Unsatisfied
10200,C10499,1,5.0, Satisfied
10201,C10500,1,2.0,Unsatisfied
10202,C10501,1,1.0,Unsatisfied
10203,C10502,1,5.0, Satisfied
10204,C10503,1,5.0, Satisfied
10205,C10504,1,5.0, Satisfied
10206,C10505,1,5.0, Satisfied
10207,C10506,1,4.0, Satisfied
10208,C10508,1,4.0, Satisfied
10209,C10509,1,5.0, Satisfied
10210,C10510,1,3.0,Unsatisfied
10211,C10511,1,4.0, Satisfied
10212,C10512,1,5.0, Satisfied
10213,C10513,2,5.0, Satisfied
10214,C10514,3,5.0, Satisfied
10215,C10515,1,5.0, Satisfied
10216,C10516,1,2.0,Unsatisfied
10217,C10517,2,5.0, Satisfied
10218,C10518,1,5.0, Satisfied
10219,C10519,1,3.0,Unsatisfied
10220,C10520,1,4.0, Satisfied
10221,C10521,1,5.0, Satisfied
10222,C10522,2,5.0, Satisfied
10223,C10523,2,5.0, Satisfied
10224,C10524,1,2.0,Unsatisfied
10225,C10525,1,5.0, Satisfied
10226,C10526,1,4.0, Satisfied
10227,C10527,1,2.0,Unsatisfied
10228,C10528,1,4.0, Satisfied
10229,C10529,1,5.0, Satisfied
10230,C10530,2,5.0, Satisfied
10231,C10531,1,5.0, Satisfied
10232,C10532,1,4.0, Satisfied
10233,C10533,1,4.0, Satisfied
10234,C10534,1,3.0,Unsatisfied
10235,C10535,1,5.0, Satisfied
10236,C10536,1,3.0,Unsatisfied
10237,C10537,1,5.0, Satisfied
10238,C10538,1,5.0, Satisfied
10239,C10539,1,4.0, Satisfied
10240,C10540,1,3.0,Unsatisfied
10241,C10541,2,5.0, Satisfied
10242,C10542,1,1.0,Unsatisfied
10243,C10543,1,5.0, Satisfied
10244,C10544,1,5.0, Satisfied
10245,C10545,1,5.0, Satisfied
10246,C10547,1,4.0, Satisfied
10247,C10548,1,5.0, Satisfied
10248,C10549,1,4.0, Satisfied
10249,C10550,1,5.0, Satisfied
10250,C10551,1,5.0, Satisfied
10251,C10552,1,5.0, Satisfied
10252,C10553,1,5.0, Satisfied
10253,C10554,2,1.0,Unsatisfied
10254,C10555,2,2.0,Unsatisfied
10255,C10556,1,4.0, Satisfied
10256,C10557,1,1.0,Unsatisfied
10257,C10558,1,1.0,Unsatisfied
10258,C10559,2,5.0, Satisfied
10259,C10561,1,5.0, Satisfied
10260,C10562,2,2.0,Unsatisfied
10261,C10563,3,5.0, Satisfied
10262,C10564,1,5.0, Satisfied
10263,C10565,1,5.0, Satisfied
10264,C10566,1,5.0, Satisfied
10265,C10567,1,5.0, Satisfied
10266,C10568,1,3.0,Unsatisfied
10267,C10569,4,1.0,Unsatisfied
10268,C10570,1,5.0, Satisfied
10269,C10571,1,5.0, Satisfied
10270,C10572,1,5.0, Satisfied
10271,C10573,1,5.0, Satisfied
10272,C10574,1,5.0, Satisfied
10273,C10575,2,5.0, Satisfied
10274,C10576,1,5.0, Satisfied
10275,C10577,2,4.0, Satisfied
10276,C10578,1,5.0, Satisfied
10277,C10579,1,5.0, Satisfied
10278,C10580,1,5.0, Satisfied
10279,C10581,2,3.0,Unsatisfied
10280,C10582,1,5.0, Satisfied
10281,C10583,1,4.0, Satisfied
10282,C10584,1,4.0, Satisfied
10283,C10585,2,4.5, Satisfied
10284,C10586,1,1.0,Unsatisfied
10285,C10587,4,5.0, Satisfied
10286,C10588,1,5.0, Satisfied
10287,C10589,1,5.0, Satisfied
10288,C10590,1,4.0, Satisfied
10289,C10591,1,5.0, Satisfied
10290,C10592,1,4.0, Satisfied
10291,C10593,1,5.0, Satisfied
10292,C10594,1,5.0, Satisfied
10293,C10595,2,2.0,Unsatisfied
10294,C10596,1,1.0,Unsatisfied
10295,C10597,1,5.0, Satisfied
10296,C10598,1,5.0, Satisfied
10297,C10599,6,1.0,Unsatisfied
10298,C10601,2,5.0, Satisfied
10299,C10602,2,1.0,Unsatisfied
10300,C10603,1,5.0, Satisfied
10301,C10604,2,5.0, Satisfied
10302,C10605,1,5.0, Satisfied
10303,C10607,2,4.0, Satisfied
10304,C10608,1,5.0, Satisfied
10305,C10609,1,5.0, Satisfied
10306,C10610,3,1.0,Unsatisfied
10307,C10611,1,1.0,Unsatisfied
10308,C10612,1,5.0, Satisfied
10309,C10613,1,5.0, Satisfied
10310,C10614,1,4.0, Satisfied
10311,C10615,1,5.0, Satisfied
10312,C10616,2,5.0, Satisfied
10313,C10617,3,5.0, Satisfied
10314,C10618,1,5.0, Satisfied
10315,C10619,1,5.0, Satisfied
10316,C10620,1,5.0, Satisfied
10317,C10621,1,5.0, Satisfied
10318,C10622,1,2.0,Unsatisfied
10319,C10623,1,4.0, Satisfied
10320,C10624,1,5.0, Satisfied
10321,C10625,1,5.0, Satisfied
10322,C10626,1,1.0,Unsatisfied
10323,C10627,1,5.0, Satisfied
10324,C10628,1,5.0, Satisfied
10325,C10629,1,5.0, Satisfied
10326,C10630,1,5.0, Satisfied
10327,C10631,1,5.0, Satisfied
10328,C10632,1,1.0,Unsatisfied
10329,C10633,1,5.0, Satisfied
10330,C10634,1,5.0, Satisfied
10331,C10635,1,5.0, Satisfied
10332,C10636,1,4.0, Satisfied
10333,C10637,2,4.0, Satisfied
10334,C10639,1,5.0, Satisfied
10335,C10640,1,5.0, Satisfied
10336,C10641,1,4.0, Satisfied
10337,C10643,1,1.0,Unsatisfied
10338,C10644,1,5.0, Satisfied
10339,C10645,1,1.0,Unsatisfied
10340,C10646,1,5.0, Satisfied
10341,C10647,1,3.0,Unsatisfied
10342,C10648,1,5.0, Satisfied
10343,C10649,1,4.0, Satisfied
10344,C10650,1,4.0, Satisfied
10345,C10651,1,5.0, Satisfied
10346,C10652,1,3.0,Unsatisfied
10347,C10653,2,5.0, Satisfied
10348,C10655,1,5.0, Satisfied
10349,C10656,1,4.0, Satisfied
10350,C10657,1,2.0,Unsatisfied
10351,C10658,1,5.0, Satisfied
10352,C10659,1,5.0, Satisfied
10353,C10660,2,1.0,Unsatisfied
10354,C10661,1,5.0, Satisfied
10355,C10662,1,5.0, Satisfied
10356,C10663,2,5.0, Satisfied
10357,C10664,1,5.0, Satisfied
10358,C10665,1,5.0, Satisfied
10359,C10666,5,1.0,Unsatisfied
10360,C10667,1,5.0, Satisfied
10361,C10668,1,5.0, Satisfied
10362,C10669,1,4.0, Satisfied
10363,C10670,1,5.0, Satisfied
10364,C10671,1,4.0, Satisfied
10365,C10672,1,5.0, Satisfied
10366,C10673,1,4.0, Satisfied
10367,C10674,1,3.0,Unsatisfied
10368,C10675,1,5.0, Satisfied
10369,C10676,1,4.0, Satisfied
10370,C10677,1,5.0, Satisfied
10371,C10678,1,5.0, Satisfied
10372,C10679,1,2.0,Unsatisfied
10373,C10680,1,5.0, Satisfied
10374,C10681,1,4.0, Satisfied
10375,C10682,1,5.0, Satisfied
10376,C10683,1,4.0, Satisfied
10377,C10684,1,5.0, Satisfied
10378,C10685,1,3.0,Unsatisfied
10379,C10686,1,4.0, Satisfied
10380,C10687,1,1.0,Unsatisfied
10381,C10688,1,4.0, Satisfied
10382,C10689,1,5.0, Satisfied
10383,C10690,3,5.0, Satisfied
10384,C10691,1,5.0, Satisfied
10385,C10692,1,4.0, Satisfied
10386,C10693,1,1.0,Unsatisfied
10387,C10694,1,5.0, Satisfied
10388,C10695,1,5.0, Satisfied
10389,C10696,1,5.0, Satisfied
10390,C10697,2,5.0, Satisfied
10391,C10698,4,3.0,Unsatisfied
10392,C10700,2,5.0, Satisfied
10393,C10701,1,5.0, Satisfied
10394,C10702,3,5.0, Satisfied
10395,C10703,1,5.0, Satisfied
10396,C10704,1,5.0, Satisfied
10397,C10705,1,5.0, Satisfied
10398,C10706,1,5.0, Satisfied
10399,C10707,1,5.0, Satisfied
10400,C10708,1,4.0, Satisfied
10401,C10709,1,4.0, Satisfied
10402,C10710,1,3.0,Unsatisfied
10403,C10711,1,5.0, Satisfied
10404,C10712,1,5.0, Satisfied
10405,C10713,1,5.0, Satisfied
10406,C10714,1,3.0,Unsatisfied
10407,C10715,1,4.0, Satisfied
10408,C10716,1,4.0, Satisfied
10409,C10717,1,1.0,Unsatisfied
10410,C10718,2,5.0, Satisfied
10411,C10719,2,5.0, Satisfied
10412,C10720,1,5.0, Satisfied
10413,C10721,1,5.0, Satisfied
10414,C10722,1,3.0,Unsatisfied
10415,C10723,1,5.0, Satisfied
10416,C10724,1,5.0, Satisfied
10417,C10725,1,4.0, Satisfied
10418,C10726,1,5.0, Satisfied
10419,C10727,1,4.0, Satisfied
10420,C10728,1,5.0, Satisfied
10421,C10730,1,5.0, Satisfied
10422,C10731,1,5.0, Satisfied
10423,C10732,1,5.0, Satisfied
10424,C10733,1,4.0, Satisfied
10425,C10734,2,5.0, Satisfied
10426,C10735,2,5.0, Satisfied
10427,C10736,1,5.0, Satisfied
10428,C10737,1,5.0, Satisfied
10429,C10738,1,4.0, Satisfied
10430,C10739,1,5.0, Satisfied
10431,C10740,1,1.0,Unsatisfied
10432,C10741,1,5.0, Satisfied
10433,C10742,2,5.0, Satisfied
10434,C10743,1,5.0, Satisfied
10435,C10744,1,5.0, Satisfied
10436,C10745,1,5.0, Satisfied
10437,C10746,1,4.0, Satisfied
10438,C10747,1,3.0,Unsatisfied
10439,C10748,1,5.0, Satisfied
10440,C10749,1,4.0, Satisfied
10441,C10750,1,4.0, Satisfied
10442,C10751,1,5.0, Satisfied
10443,C10752,1,1.0,Unsatisfied
10444,C10754,1,5.0, Satisfied
10445,C10755,1,5.0, Satisfied
10446,C10756,2,5.0, Satisfied
10447,C10757,1,5.0, Satisfied
10448,C10758,1,5.0, Satisfied
10449,C10759,2,1.0,Unsatisfied
10450,C10760,1,4.0, Satisfied
10451,C10761,1,5.0, Satisfied
10452,C10762,1,4.0, Satisfied
10453,C10763,1,4.0, Satisfied
10454,C10764,1,5.0, Satisfied
10455,C10765,1,1.0,Unsatisfied
10456,C10766,1,5.0, Satisfied
10457,C10767,1,5.0, Satisfied
10458,C10768,1,5.0, Satisfied
10459,C10769,1,4.0, Satisfied
10460,C10770,1,5.0, Satisfied
10461,C10771,1,4.0, Satisfied
10462,C10772,1,4.0, Satisfied
10463,C10773,1,1.0,Unsatisfied
10464,C10774,1,5.0, Satisfied
10465,C10775,1,2.0,Unsatisfied
10466,C10776,2,5.0, Satisfied
10467,C10777,3,3.0,Unsatisfied
10468,C10778,1,3.0,Unsatisfied
10469,C10779,1,5.0, Satisfied
10470,C10780,1,5.0, Satisfied
10471,C10781,1,5.0, Satisfied
10472,C10782,1,5.0, Satisfied
10473,C10783,1,5.0, Satisfied
10474,C10784,1,4.0, Satisfied
10475,C10785,1,5.0, Satisfied
10476,C10786,1,3.0,Unsatisfied
10477,C10787,1,5.0, Satisfied
10478,C10788,1,5.0, Satisfied
10479,C10789,1,5.0, Satisfied
10480,C10790,1,5.0, Satisfied
10481,C10791,1,4.0, Satisfied
10482,C10792,1,5.0, Satisfied
10483,C10793,1,4.0, Satisfied
10484,C10794,1,1.0,Unsatisfied
10485,C10795,1,4.0, Satisfied
10486,C10796,2,5.0, Satisfied
10487,C10797,1,5.0, Satisfied
10488,C10798,1,5.0, Satisfied
10489,C10799,1,3.0,Unsatisfied
10490,C10800,1,5.0, Satisfied
10491,C10801,2,4.0, Satisfied
10492,C10802,4,5.0, Satisfied
10493,C10803,1,5.0, Satisfied
10494,C10804,3,4.333333333333333, Satisfied
10495,C10805,1,1.0,Unsatisfied
10496,C10807,1,5.0, Satisfied
10497,C10808,1,1.0,Unsatisfied
10498,C10809,1,5.0, Satisfied
10499,C10810,1,5.0, Satisfied
10500,C10811,1,4.0, Satisfied
10501,C10812,1,4.0, Satisfied
10502,C10813,1,3.0,Unsatisfied
10503,C10814,1,5.0, Satisfied
10504,C10815,1,5.0, Satisfied
10505,C10816,1,4.0, Satisfied
10506,C10817,1,5.0, Satisfied
10507,C10818,1,5.0, Satisfied
10508,C10819,1,5.0, Satisfied
10509,C10820,1,5.0, Satisfied
10510,C10821,1,4.0, Satisfied
10511,C10823,1,3.0,Unsatisfied
10512,C10824,1,5.0, Satisfied
10513,C10826,1,3.0,Unsatisfied
10514,C10827,1,4.0, Satisfied
10515,C10828,1,5.0, Satisfied
10516,C10829,1,5.0, Satisfied
10517,C10830,2,5.0, Satisfied
10518,C10831,1,1.0,Unsatisfied
10519,C10832,1,1.0,Unsatisfied
10520,C10834,1,5.0, Satisfied
10521,C10835,1,5.0, Satisfied
10522,C10836,2,4.0, Satisfied
10523,C10837,1,4.0, Satisfied
10524,C10838,1,3.0,Unsatisfied
10525,C10839,1,5.0, Satisfied
10526,C10840,1,5.0, Satisfied
10527,C10841,2,5.0, Satisfied
10528,C10842,1,1.0,Unsatisfied
10529,C10843,1,3.0,Unsatisfied
10530,C10844,1,5.0, Satisfied
10531,C10845,1,5.0, Satisfied
10532,C10846,1,5.0, Satisfied
10533,C10847,1,5.0, Satisfied
10534,C10848,1,1.0,Unsatisfied
10535,C10849,2,4.0, Satisfied
10536,C10850,1,5.0, Satisfied
10537,C10851,1,4.0, Satisfied
10538,C10853,1,5.0, Satisfied
10539,C10854,1,1.0,Unsatisfied
10540,C10855,1,4.0, Satisfied
10541,C10856,1,5.0, Satisfied
10542,C10857,2,5.0, Satisfied
10543,C10858,1,5.0, Satisfied
10544,C10859,1,4.0, Satisfied
10545,C10860,1,5.0, Satisfied
10546,C10861,1,5.0, Satisfied
10547,C10862,1,4.0, Satisfied
10548,C10863,1,1.0,Unsatisfied
10549,C10864,1,5.0, Satisfied
10550,C10865,1,5.0, Satisfied
10551,C10866,1,5.0, Satisfied
10552,C10867,1,5.0, Satisfied
10553,C10868,1,4.0, Satisfied
10554,C10869,1,5.0, Satisfied
10555,C10870,1,4.0, Satisfied
10556,C10871,1,5.0, Satisfied
10557,C10872,1,5.0, Satisfied
10558,C10873,2,1.0,Unsatisfied
10559,C10874,1,5.0, Satisfied
10560,C10875,1,3.0,Unsatisfied
10561,C10876,1,5.0, Satisfied
10562,C10877,1,5.0, Satisfied
10563,C10878,1,5.0, Satisfied
10564,C10879,1,4.0, Satisfied
10565,C10880,1,3.0,Unsatisfied
10566,C10881,1,5.0, Satisfied
10567,C10882,1,4.0, Satisfied
10568,C10883,1,5.0, Satisfied
10569,C10884,1,3.0,Unsatisfied
10570,C10885,2,5.0, Satisfied
10571,C10886,1,5.0, Satisfied
10572,C10887,1,4.0, Satisfied
10573,C10888,1,5.0, Satisfied
10574,C10889,1,5.0, Satisfied
10575,C10890,1,3.0,Unsatisfied
10576,C10891,1,5.0, Satisfied
10577,C10892,1,5.0, Satisfied
10578,C10893,1,1.0,Unsatisfied
10579,C10895,1,3.0,Unsatisfied
10580,C10896,1,1.0,Unsatisfied
10581,C10897,1,5.0, Satisfied
10582,C10898,1,5.0, Satisfied
10583,C10899,1,5.0, Satisfied
10584,C10900,1,5.0, Satisfied
10585,C10901,1,5.0, Satisfied
10586,C10902,1,4.0, Satisfied
10587,C10903,1,3.0,Unsatisfied
10588,C10904,1,5.0, Satisfied
10589,C10905,1,5.0, Satisfied
10590,C10906,1,5.0, Satisfied
10591,C10907,1,5.0, Satisfied
10592,C10908,1,5.0, Satisfied
10593,C10909,1,4.0, Satisfied
10594,C10910,3,3.0,Unsatisfied
10595,C10911,2,5.0, Satisfied
10596,C10912,1,5.0, Satisfied
10597,C10913,3,1.0,Unsatisfied
10598,C10914,1,5.0, Satisfied
10599,C10915,1,5.0, Satisfied
10600,C10916,3,5.0, Satisfied
